LoadID,DateKey,TableName,RecordCount,MissingValues,ErrorCount,LoadDurationSeconds,LoadStatus
4353,370,Product,198465,3879,30,150,Success
4354,734,Transaction,62275,4173,30,337,Success
4355,460,Loan,47318,4006,254,258,Success
4356,51,Branch,77818,2599,394,147,Success
4357,508,Product,91124,3021,348,302,Success
4358,956,Card,152105,4294,375,475,Success
4359,675,Branch,81947,4120,176,565,Success
4360,827,Card,188239,1130,410,63,Success
4361,288,Loan,17729,1442,91,667,Fail
4362,20,Branch,145550,4662,125,368,Success
4363,713,Card,53139,4431,466,440,Success
4364,639,Card,144795,2630,411,20,Success
4365,421,Customer,42648,617,405,219,Success
4366,561,Product,150949,3247,20,786,Fail
4367,582,Transaction,32519,2236,262,255,Success
4368,833,Branch,39398,3507,120,777,Success
4369,645,Transaction,1618,1233,448,506,Fail
4370,739,Card,132003,121,44,185,Success
4371,439,Product,174118,585,338,147,Success
4372,541,Loan,89192,1227,264,97,Success
4373,868,Product,120636,3826,489,743,Success
4374,599,Transaction,127983,2327,43,406,Success
4375,312,Account,49598,2191,29,597,Success
4376,454,Loan,128596,838,165,417,Success
4377,147,Customer,51217,1376,408,682,Success
4378,894,Card,23574,3452,56,317,Success
4379,95,Account,105980,4457,105,295,Success
4380,127,Transaction,103239,3053,420,111,Success
4381,569,Account,3698,2378,20,288,Success
4382,361,Transaction,199993,4232,365,66,Success
4383,757,Branch,8364,4880,304,134,Success
4384,403,Branch,79955,3089,19,631,Success
4385,416,Transaction,18115,3106,8,653,Success
4386,448,Loan,59846,2723,488,518,Success
4387,363,Branch,113476,4223,433,78,Success
4388,41,Branch,33041,1620,186,414,Success
4389,116,Loan,184153,4531,446,772,Success
4390,138,Card,69666,3330,320,368,Success
4391,154,Branch,83040,3181,166,237,Success
4392,566,Transaction,127438,79,318,799,Success
4393,746,Customer,179059,1050,156,759,Success
4394,792,Product,117588,4507,404,674,Success
4395,389,Loan,33463,2477,8,730,Success
4396,190,Branch,122308,1801,50,329,Fail
4397,600,Loan,65872,2611,445,88,Success
4398,111,Account,189766,1524,80,498,Success
4399,376,Account,119507,323,492,553,Success
4400,789,Product,64037,969,288,382,Success
4401,546,Card,151761,4670,296,320,Success
4402,77,Product,39886,2901,63,616,Success
4403,19,Account,13549,97,459,559,Success
4404,69,Loan,179899,1032,125,52,Success
4405,35,Card,106016,3691,388,685,Success
4406,188,Branch,125146,4032,429,766,Success
4407,467,Product,175401,1307,157,139,Success
4408,592,Product,18858,3062,121,524,Success
4409,714,Card,179838,547,288,277,Fail
4410,540,Product,58437,3961,354,310,Fail
4411,211,Card,173311,4746,294,492,Success
4412,114,Customer,36292,2564,268,529,Success
4413,583,Transaction,36339,2761,276,224,Success
4414,894,Loan,138767,651,126,235,Success
4415,600,Product,68400,1091,456,298,Success
4416,438,Customer,119353,2915,96,445,Fail
4417,310,Card,55937,874,497,182,Success
4418,1036,Transaction,116342,1066,186,759,Success
4419,586,Loan,22790,218,6,344,Success
4420,1011,Product,66521,177,282,232,Success
4421,56,Customer,149008,1005,25,136,Success
4422,62,Transaction,152564,3677,238,208,Success
4423,633,Account,126453,3809,5,668,Success
4424,10,Branch,174215,831,401,561,Success
4425,305,Account,87894,2987,304,457,Success
4426,823,Account,81460,1460,307,725,Success
4427,335,Account,169980,4050,262,583,Fail
4428,226,Loan,56143,3098,234,643,Success
4429,71,Card,66355,2129,180,167,Success
4430,1064,Card,6551,2510,272,539,Success
4431,253,Branch,145521,3893,222,555,Success
4432,724,Loan,7072,294,97,448,Success
4433,275,Product,121470,826,344,632,Success
4434,608,Account,89757,901,359,198,Success
4435,44,Branch,60209,908,110,681,Success
4436,622,Product,73636,4072,121,564,Fail
4437,1037,Product,174509,93,77,212,Success
4438,187,Transaction,26557,3383,40,697,Fail
4439,697,Account,198165,657,262,687,Success
4440,1022,Card,116637,4276,306,172,Success
4441,699,Transaction,114035,4030,109,622,Success
4442,738,Account,105230,4032,289,790,Success
4443,610,Product,171946,2261,414,722,Success
4444,357,Product,138923,1760,6,411,Success
4445,112,Branch,179726,4224,343,616,Success
4446,972,Transaction,20676,3169,369,723,Success
4447,653,Product,9641,4974,26,397,Success
4448,538,Card,191652,2823,156,575,Success
4449,450,Transaction,80844,4129,462,367,Success
4450,890,Transaction,131003,29,103,527,Success
4451,417,Customer,191759,1258,73,742,Success
4452,238,Product,74103,45,416,414,Success
4453,693,Branch,188647,49,471,650,Success
4454,969,Account,177567,4677,108,625,Success
4455,41,Card,72405,4194,79,506,Success
4456,591,Branch,81214,1982,236,603,Success
4457,957,Account,102741,1797,214,668,Success
4458,737,Loan,128011,4335,411,74,Success
4459,578,Transaction,45631,761,207,55,Fail
4460,1050,Card,164529,1717,425,583,Success
4461,733,Card,16220,83,467,588,Success
4462,484,Transaction,103385,3209,367,78,Fail
4463,928,Loan,149908,2901,394,603,Success
4464,357,Product,73889,4958,378,182,Success
4465,250,Account,115947,478,203,728,Fail
4466,161,Loan,97808,2674,356,588,Fail
4467,288,Branch,77895,3093,215,63,Success
4468,392,Customer,61098,4018,33,488,Fail
4469,58,Product,90097,3993,374,546,Success
4470,1006,Loan,178599,1516,48,76,Success
4471,119,Transaction,12670,4972,199,741,Success
4472,592,Transaction,191475,3804,6,770,Success
4473,25,Product,50995,1099,209,791,Success
4474,405,Branch,132640,2477,400,492,Success
4475,683,Card,74314,1418,17,414,Success
4476,93,Transaction,82632,2548,396,393,Success
4477,947,Loan,162419,3799,295,616,Success
4478,150,Customer,145754,2948,478,127,Success
4479,1001,Card,180321,3048,353,275,Success
4480,1082,Transaction,60218,734,47,192,Success
4481,1063,Customer,132344,943,62,375,Success
4482,27,Transaction,126057,3512,455,426,Fail
4483,240,Card,7889,4360,411,95,Success
4484,566,Branch,15949,2324,40,134,Success
4485,878,Account,6562,2473,358,539,Success
4486,924,Product,60394,3281,397,769,Success
4487,121,Branch,37788,527,137,365,Success
4488,549,Customer,150514,1973,211,609,Success
4489,664,Transaction,111168,1222,492,712,Success
4490,1078,Loan,190032,4656,273,317,Success
4491,790,Customer,138506,4014,340,528,Success
4492,1088,Branch,170839,29,394,742,Fail
4493,686,Branch,34406,436,17,783,Success
4494,31,Transaction,32710,2743,112,210,Success
4495,243,Card,196334,4218,187,253,Success
4496,103,Card,166782,1741,232,449,Fail
4497,938,Loan,47742,2710,46,64,Success
4498,1043,Customer,158031,3659,205,675,Success
4499,582,Branch,154131,1155,59,177,Success
4500,809,Product,83897,2623,299,592,Success
4501,355,Account,1332,415,452,644,Success
4502,822,Transaction,196221,2003,493,598,Success
4503,95,Account,148973,1630,12,20,Success
4504,370,Card,88245,3295,158,562,Success
4505,455,Customer,73154,2396,233,414,Success
4506,141,Account,97392,2029,337,402,Fail
4507,25,Branch,95978,1368,204,539,Success
4508,390,Card,106493,3516,193,640,Success
4509,754,Customer,191741,2053,257,172,Success
4510,925,Card,147669,1614,275,576,Success
4511,477,Branch,51506,4929,19,600,Fail
4512,767,Loan,108141,3486,3,358,Success
4513,318,Account,9212,1135,316,717,Success
4514,563,Customer,170800,755,235,472,Success
4515,625,Loan,121476,3340,72,724,Fail
4516,311,Branch,152951,4581,331,539,Success
4517,388,Transaction,26380,4415,43,704,Success
4518,704,Product,15450,1290,31,273,Success
4519,911,Loan,65642,3769,482,123,Success
4520,374,Product,29347,248,24,634,Success
4521,284,Branch,145329,2464,347,76,Success
4522,588,Transaction,164229,513,453,72,Success
4523,324,Customer,84948,4619,361,429,Success
4524,113,Customer,77819,3129,94,27,Success
4525,677,Product,20064,1833,253,241,Success
4526,1039,Loan,100935,4968,44,303,Fail
4527,1016,Product,192183,1780,124,491,Success
4528,535,Branch,120242,4204,99,656,Fail
4529,976,Customer,159472,2406,176,429,Success
4530,141,Product,39497,1437,229,147,Success
4531,1044,Customer,155699,651,132,124,Success
4532,420,Card,1849,78,216,119,Success
4533,259,Customer,76780,1877,251,711,Success
4534,274,Transaction,60314,2560,173,325,Success
4535,1095,Card,121746,2132,411,497,Success
4536,450,Loan,41885,1997,347,736,Success
4537,242,Product,114067,777,41,142,Success
4538,436,Loan,47022,1197,221,630,Success
4539,243,Product,79367,657,343,161,Success
4540,654,Transaction,16481,4954,190,797,Success
4541,256,Account,177757,3082,184,147,Success
4542,661,Loan,196546,3850,457,454,Success
4543,468,Card,63907,3659,9,763,Success
4544,407,Branch,20445,1907,29,332,Success
4545,25,Customer,167830,3721,368,351,Success
4546,93,Customer,48760,4780,403,95,Success
4547,527,Product,164836,3002,421,422,Success
4548,700,Product,165683,713,206,386,Success
4549,534,Transaction,194782,4157,20,352,Success
4550,469,Branch,173448,260,213,473,Success
4551,1042,Transaction,24739,3511,404,343,Success
4552,172,Account,148717,4811,135,592,Success
4553,493,Card,73173,2942,360,194,Success
4554,1045,Transaction,79742,1972,302,590,Fail
4555,990,Product,12130,3852,84,622,Success
4556,1067,Customer,192736,2852,198,744,Success
4557,410,Product,34209,3489,440,693,Success
4558,434,Customer,156914,395,164,525,Success
4559,811,Branch,120579,2742,22,334,Success
4560,489,Branch,115551,1330,357,325,Success
4561,357,Card,77999,3744,133,354,Success
4562,585,Account,176811,2304,120,682,Success
4563,331,Loan,22338,1133,222,614,Success
4564,446,Branch,79119,4579,479,100,Success
4565,23,Card,163231,945,172,740,Success
4566,221,Transaction,163344,2339,200,125,Success
4567,760,Branch,97278,4507,245,67,Success
4568,759,Product,53206,40,76,129,Success
4569,105,Card,72791,4994,242,223,Fail
4570,515,Customer,183109,37,364,666,Success
4571,287,Account,23800,114,472,357,Success
4572,185,Card,164436,4581,268,358,Success
4573,677,Product,195958,4932,405,59,Success
4574,664,Customer,145248,3912,382,554,Success
4575,999,Transaction,60505,655,359,673,Success
4576,883,Account,139442,3492,52,257,Success
4577,921,Product,133683,1321,141,431,Success
4578,541,Product,16279,1754,130,761,Success
4579,157,Transaction,154344,2823,321,770,Success
4580,468,Card,197280,234,416,510,Success
4581,185,Product,55328,3846,311,21,Success
4582,750,Customer,138764,15,351,792,Success
4583,728,Card,79404,26,425,260,Success
4584,976,Loan,142250,2510,290,424,Success
4585,135,Card,24335,2494,490,370,Success
4586,32,Account,110616,107,143,143,Success
4587,760,Product,67973,3586,394,598,Success
4588,208,Card,32060,252,11,419,Success
4589,80,Branch,161030,1667,370,657,Success
4590,82,Transaction,178746,4259,436,81,Success
4591,463,Product,42485,1892,114,497,Success
4592,693,Card,72062,2867,64,723,Success
4593,253,Customer,44786,1176,246,542,Success
4594,833,Transaction,10429,2313,467,363,Success
4595,384,Transaction,51745,2494,400,203,Fail
4596,513,Customer,123330,1269,108,646,Success
4597,586,Card,169526,593,296,137,Success
4598,428,Loan,18063,918,421,668,Success
4599,245,Account,117098,936,256,683,Success
4600,771,Product,14107,2822,447,503,Fail
4601,15,Account,117592,1217,452,121,Success
4602,188,Branch,174997,838,370,225,Success
4603,679,Branch,181114,3710,110,631,Success
4604,126,Account,138208,2615,343,268,Success
4605,135,Account,148192,1963,0,87,Success
4606,421,Loan,44949,4497,334,774,Fail
4607,351,Product,117242,1195,44,714,Success
4608,785,Branch,87528,3289,356,267,Success
4609,756,Card,152539,3148,272,590,Success
4610,247,Loan,134529,3734,66,242,Fail
4611,727,Transaction,142195,1758,178,429,Success
4612,44,Customer,7042,4681,444,764,Fail
4613,671,Card,106894,3740,357,779,Success
4614,81,Transaction,81607,3099,365,521,Success
4615,564,Card,81428,3833,248,567,Success
4616,10,Branch,141915,3861,253,371,Fail
4617,61,Branch,8669,2000,163,313,Success
4618,775,Transaction,37299,1058,48,526,Success
4619,490,Product,30160,4021,480,135,Success
4620,722,Customer,67861,570,465,479,Success
4621,305,Card,81716,3679,212,31,Success
4622,883,Transaction,28224,1640,97,546,Success
4623,332,Transaction,1172,3570,174,200,Success
4624,201,Account,82111,1153,268,790,Success
4625,688,Branch,22549,4557,130,151,Success
4626,361,Account,185893,1904,152,147,Success
4627,229,Branch,100625,4998,110,606,Fail
4628,2,Card,74943,3838,418,549,Success
4629,932,Loan,97879,4454,69,783,Success
4630,591,Account,47599,3532,251,541,Success
4631,802,Product,35794,1265,315,642,Success
4632,506,Transaction,63626,4737,274,492,Success
4633,808,Loan,34909,1445,123,311,Success
4634,985,Loan,2407,2016,109,519,Success
4635,887,Card,43845,4043,404,447,Success
4636,679,Customer,80515,640,369,596,Success
4637,676,Account,17498,4964,432,647,Success
4638,871,Customer,24617,3122,268,311,Success
4639,613,Customer,174722,1448,435,574,Fail
4640,1062,Branch,163093,2834,441,726,Success
4641,760,Account,25323,931,179,443,Success
4642,927,Account,151248,3453,443,99,Success
4643,286,Product,44511,2557,153,281,Success
4644,480,Card,11738,3649,405,710,Success
4645,29,Loan,169162,432,262,666,Success
4646,553,Loan,100460,1512,222,518,Success
4647,779,Loan,194801,3217,273,467,Success
4648,793,Branch,76198,2512,170,314,Fail
4649,941,Product,110976,1231,147,574,Success
4650,438,Branch,59161,4651,340,467,Success
4651,510,Transaction,144574,1411,382,112,Success
4652,142,Loan,59583,3679,46,609,Success
4653,775,Loan,180646,3001,163,633,Fail
4654,693,Customer,101731,3316,167,706,Success
4655,807,Card,67642,4961,264,634,Success
4656,784,Product,39309,3525,460,695,Success
4657,89,Product,194030,61,293,651,Success
4658,285,Account,24966,785,326,134,Success
4659,224,Card,105632,3052,385,533,Success
4660,11,Card,53725,2458,433,680,Success
4661,331,Product,143104,466,21,109,Success
4662,302,Card,60232,3915,447,402,Success
4663,455,Transaction,15797,2098,292,556,Success
4664,96,Product,174804,1384,79,263,Success
4665,444,Customer,94809,2644,85,788,Success
4666,426,Product,114519,69,24,120,Success
4667,696,Branch,199093,4077,401,61,Fail
4668,488,Card,19053,2069,118,436,Success
4669,66,Customer,174639,3033,91,451,Success
4670,743,Transaction,167858,390,170,299,Success
4671,266,Loan,143370,800,410,422,Success
4672,718,Loan,188998,2714,133,427,Fail
4673,454,Loan,101586,2142,165,379,Success
4674,472,Branch,184089,3612,4,557,Success
4675,359,Transaction,182177,707,444,343,Success
4676,354,Transaction,60884,1756,287,526,Fail
4677,1084,Account,118426,836,42,785,Success
4678,142,Customer,15916,3184,306,585,Success
4679,950,Loan,54113,368,458,684,Success
4680,904,Card,39720,653,30,140,Success
4681,50,Account,71016,1230,127,247,Success
4682,1050,Transaction,101659,1312,216,744,Success
4683,414,Account,119315,1007,332,396,Success
4684,77,Transaction,60220,111,84,236,Success
4685,1030,Product,82291,820,30,394,Success
4686,784,Transaction,86704,2392,484,293,Success
4687,642,Branch,167001,2043,440,662,Success
4688,671,Loan,124495,4440,369,223,Success
4689,742,Product,84889,3992,175,569,Success
4690,807,Account,156186,911,421,24,Success
4691,458,Account,41867,1973,364,449,Fail
4692,915,Card,149047,4883,481,42,Success
4693,71,Transaction,63456,3093,400,600,Success
4694,689,Loan,81529,2369,36,240,Success
4695,910,Card,10653,169,162,181,Success
4696,167,Account,108357,2873,350,362,Success
4697,879,Card,188371,3752,135,228,Success
4698,863,Customer,157858,1174,486,610,Success
4699,10,Loan,97836,3392,113,328,Fail
4700,224,Transaction,32275,1512,202,596,Success
4701,921,Card,86929,1887,40,598,Success
4702,891,Loan,154517,246,213,590,Fail
4703,602,Account,140413,1811,449,379,Success
4704,1072,Transaction,140564,1233,381,55,Success
4705,58,Transaction,18752,135,385,168,Success
4706,124,Product,92027,913,338,645,Success
4707,59,Customer,172006,257,318,654,Success
4708,127,Customer,59829,3857,183,179,Success
4709,433,Account,142715,1788,154,345,Success
4710,11,Card,28553,1077,91,595,Success
4711,793,Account,79476,4570,99,123,Success
4712,771,Branch,129230,3224,418,702,Success
4713,199,Branch,167573,1253,10,454,Success
4714,597,Customer,170618,1284,352,314,Success
4715,163,Product,86334,507,42,411,Success
4716,880,Branch,155955,353,292,53,Success
4717,879,Customer,174209,989,191,544,Fail
4718,208,Card,152318,3782,70,170,Success
4719,21,Loan,180559,2445,304,690,Fail
4720,987,Branch,188851,1645,268,438,Success
4721,475,Loan,192051,4673,35,142,Success
4722,633,Transaction,23490,373,496,239,Success
4723,703,Branch,64010,4461,166,215,Success
4724,1008,Transaction,108572,3782,25,510,Success
4725,227,Transaction,103793,1530,263,195,Fail
4726,195,Customer,178238,3987,313,688,Success
4727,627,Customer,158108,601,468,486,Success
4728,870,Account,189678,4457,292,670,Success
4729,497,Transaction,46059,2115,497,535,Success
