TransactionID,CustomerID,DateKey,Amount,Channel,TransactionType,IsFlagged
18382,801,753,64788,ATM,Withdrawal,0
18383,393,564,36695,ATM,Deposit,0
18384,2826,399,32339,ATM,Payment,0
18385,2849,398,33429,POS,Payment,0
18386,1697,1012,45179,Online,Payment,0
18387,2411,1029,88690,POS,Withdrawal,0
18388,1607,228,1991,POS,Payment,0
18389,1449,918,12840,Online,Payment,0
18390,2936,955,90255,ATM,Withdrawal,1
18391,1257,846,57972,ATM,Withdrawal,0
18392,1764,77,85846,Online,Transfer,0
18393,2609,822,3309,ATM,Deposit,0
18394,190,977,28628,POS,Payment,0
18395,2589,689,93902,POS,Transfer,0
18396,174,257,92698,Online,Payment,0
18397,1638,1081,42863,Online,Deposit,0
18398,967,778,5549,Online,Transfer,0
18399,1754,251,89874,ATM,Transfer,0
18400,1016,432,46003,ATM,Deposit,0
18401,2113,486,42964,ATM,Withdrawal,0
18402,1097,608,83572,Online,Payment,0
18403,2425,704,62383,ATM,Transfer,0
18404,485,801,492,Online,Deposit,0
18405,1717,1002,12973,ATM,Transfer,0
18406,899,170,5806,POS,Deposit,0
18407,2076,612,11769,POS,Transfer,0
18408,2173,12,57550,POS,Transfer,0
18409,1544,403,68382,POS,Deposit,0
18410,1665,840,53769,ATM,Payment,0
18411,510,434,81769,POS,Transfer,1
18412,971,918,17861,Online,Withdrawal,1
18413,1750,288,63578,Online,Withdrawal,0
18414,842,573,41751,ATM,Transfer,0
18415,1293,965,28027,Online,Deposit,0
18416,2157,845,75573,Online,Withdrawal,0
18417,1362,596,35459,ATM,Withdrawal,0
18418,174,576,88402,ATM,Withdrawal,0
18419,1626,177,98900,Online,Withdrawal,0
18420,64,656,95935,Online,Withdrawal,0
18421,1204,144,29384,ATM,Payment,0
18422,327,737,50168,ATM,Deposit,1
18423,2663,250,852,ATM,Deposit,0
18424,465,341,64042,Online,Transfer,0
18425,1336,959,35643,POS,Payment,0
18426,2219,183,64042,ATM,Transfer,0
18427,396,314,45610,POS,Deposit,0
18428,2607,226,36811,Online,Payment,0
18429,1524,598,28091,Online,Withdrawal,0
18430,84,707,53763,POS,Deposit,0
18431,1173,500,9079,ATM,Withdrawal,0
18432,429,881,25843,Online,Withdrawal,0
18433,2464,837,53123,POS,Transfer,0
18434,153,697,70674,Online,Withdrawal,0
18435,1420,169,25860,Online,Transfer,0
18436,726,769,22792,POS,Payment,0
18437,2354,949,42851,POS,Withdrawal,0
18438,812,267,81429,POS,Withdrawal,0
18439,2154,585,90333,Online,Withdrawal,0
18440,1616,802,75856,ATM,Payment,0
18441,829,1064,87664,ATM,Transfer,0
18442,749,119,1602,ATM,Transfer,0
18443,627,942,63937,POS,Withdrawal,0
18444,87,1001,71701,POS,Payment,1
18445,2295,591,80330,POS,Withdrawal,0
18446,868,180,6085,POS,Transfer,0
18447,648,663,84770,POS,Deposit,0
18448,2091,1051,81656,ATM,Deposit,0
18449,1171,530,36069,ATM,Payment,0
18450,1110,405,50271,ATM,Payment,0
18451,2111,252,16305,ATM,Payment,0
18452,720,1005,74213,Online,Withdrawal,0
18453,1805,120,27282,ATM,Transfer,0
18454,779,784,75609,POS,Payment,1
18455,941,1,23019,Online,Deposit,0
18456,2996,342,87915,Online,Payment,0
18457,130,242,14150,ATM,Withdrawal,0
18458,1956,591,17137,ATM,Payment,0
18459,894,885,36542,Online,Deposit,1
18460,1954,768,49779,ATM,Deposit,0
18461,2783,850,48420,ATM,Deposit,0
18462,1360,674,91599,Online,Transfer,0
18463,1190,698,90700,Online,Payment,0
18464,897,933,63970,ATM,Withdrawal,0
18465,2928,76,34085,Online,Transfer,0
18466,2474,624,56309,Online,Payment,0
18467,2717,435,64841,POS,Deposit,1
18468,640,297,894,ATM,Transfer,0
18469,1751,385,46204,POS,Deposit,0
18470,25,472,95195,POS,Deposit,0
18471,1392,587,1387,ATM,Withdrawal,0
18472,1837,303,26723,ATM,Deposit,0
18473,794,925,55743,Online,Deposit,0
18474,693,219,69565,Online,Deposit,0
18475,679,1008,71691,POS,Withdrawal,0
18476,1567,671,63050,POS,Withdrawal,0
18477,2733,921,50442,ATM,Withdrawal,0
18478,400,901,63097,Online,Withdrawal,0
18479,269,28,35189,Online,Transfer,0
18480,489,785,9253,Online,Withdrawal,0
18481,2633,712,42824,Online,Transfer,0
18482,2272,140,36325,Online,Deposit,0
18483,1289,676,44709,ATM,Deposit,0
18484,2119,736,37767,Online,Payment,0
18485,2805,90,54489,Online,Payment,0
18486,74,665,69085,Online,Transfer,0
18487,470,345,43628,ATM,Payment,0
18488,2624,864,95300,ATM,Withdrawal,0
18489,2531,166,83806,POS,Transfer,0
18490,1055,804,66784,Online,Payment,0
18491,162,640,42714,Online,Transfer,0
18492,2059,638,49840,ATM,Deposit,0
18493,508,309,76393,ATM,Payment,0
18494,1027,87,4044,POS,Deposit,0
18495,2626,430,16949,ATM,Transfer,0
18496,1245,984,86489,POS,Transfer,0
18497,2033,731,87903,Online,Transfer,0
18498,1629,10,69707,ATM,Deposit,0
18499,2695,114,23079,Online,Transfer,0
18500,730,863,44397,ATM,Transfer,0
18501,2984,684,39403,ATM,Withdrawal,1
18502,2387,748,72989,ATM,Payment,0
18503,1323,354,62426,POS,Withdrawal,0
18504,869,228,25523,POS,Payment,0
18505,237,587,64872,ATM,Deposit,0
18506,2153,353,42717,Online,Deposit,0
18507,940,840,6932,POS,Payment,0
18508,2532,125,109,POS,Transfer,0
18509,432,446,27795,POS,Deposit,0
18510,1323,335,32900,Online,Transfer,0
18511,333,425,10394,POS,Payment,0
18512,1799,662,82145,ATM,Transfer,0
18513,832,26,25713,POS,Transfer,0
18514,2204,892,14886,POS,Transfer,0
18515,590,760,11975,POS,Transfer,0
18516,1871,514,37190,ATM,Withdrawal,0
18517,1843,943,98104,Online,Payment,0
18518,1335,886,25405,POS,Transfer,0
18519,2154,794,87813,ATM,Withdrawal,0
18520,410,871,60492,Online,Withdrawal,0
18521,2472,635,31769,POS,Deposit,0
18522,2967,654,17495,POS,Transfer,0
18523,2566,97,92650,ATM,Withdrawal,0
18524,2809,158,75250,ATM,Withdrawal,0
18525,1258,328,99310,POS,Deposit,0
18526,50,646,65708,ATM,Payment,0
18527,982,1065,87948,ATM,Transfer,1
18528,2052,556,15212,ATM,Payment,0
18529,442,416,82721,Online,Transfer,0
18530,312,761,82547,Online,Payment,0
18531,300,83,7135,ATM,Withdrawal,0
18532,128,943,9071,ATM,Transfer,0
18533,1557,541,99835,POS,Withdrawal,0
18534,1420,497,18556,ATM,Deposit,0
18535,2186,338,74224,ATM,Payment,0
18536,1118,59,64709,Online,Withdrawal,0
18537,1133,800,58636,POS,Payment,0
18538,1111,135,62163,Online,Deposit,0
18539,2384,164,33266,POS,Withdrawal,0
18540,2710,1073,97362,POS,Withdrawal,0
18541,974,862,66896,Online,Deposit,0
18542,2801,604,23130,ATM,Withdrawal,0
18543,1577,223,87668,ATM,Withdrawal,0
18544,1494,572,75201,Online,Deposit,0
18545,1865,972,74008,POS,Payment,0
18546,951,1025,38643,Online,Deposit,0
18547,2395,796,88852,Online,Transfer,0
18548,2495,429,76496,POS,Withdrawal,0
18549,346,147,37193,POS,Withdrawal,0
18550,217,132,84103,Online,Withdrawal,0
18551,2904,319,18680,ATM,Withdrawal,0
18552,2198,168,71858,POS,Transfer,0
18553,2879,482,23943,POS,Deposit,0
18554,2084,858,42601,ATM,Payment,0
18555,2318,682,1221,Online,Deposit,1
18556,702,720,20783,Online,Transfer,1
18557,2330,471,76588,ATM,Payment,0
18558,1894,139,27334,ATM,Transfer,0
18559,408,739,37866,POS,Withdrawal,0
18560,2405,721,52994,POS,Withdrawal,0
18561,543,169,5942,ATM,Withdrawal,0
18562,497,668,45773,Online,Transfer,1
18563,33,552,99180,Online,Deposit,0
18564,538,264,56630,POS,Deposit,0
18565,395,431,83548,ATM,Transfer,0
18566,2764,671,82472,ATM,Transfer,1
18567,1749,655,46620,ATM,Transfer,0
18568,1886,799,55004,Online,Transfer,0
18569,1750,837,50071,ATM,Payment,0
18570,950,945,62282,POS,Payment,0
18571,479,1073,27828,Online,Deposit,0
18572,1060,312,75596,POS,Payment,0
18573,174,414,33993,POS,Withdrawal,0
18574,2213,855,63927,Online,Deposit,0
18575,1687,572,81978,ATM,Transfer,0
18576,291,423,37521,POS,Deposit,0
18577,1141,524,57196,POS,Deposit,0
18578,1629,248,75767,POS,Withdrawal,0
18579,1182,1087,76806,Online,Deposit,0
18580,956,828,36165,Online,Withdrawal,0
18581,785,758,67114,Online,Withdrawal,0
18582,2066,1031,77470,ATM,Withdrawal,0
18583,754,810,83306,POS,Transfer,0
18584,1314,262,25956,ATM,Transfer,0
18585,1023,497,95158,Online,Withdrawal,0
18586,1824,958,304,Online,Payment,0
18587,1077,789,66787,ATM,Deposit,0
18588,2460,437,80775,POS,Transfer,0
18589,1072,810,56272,ATM,Withdrawal,0
18590,2737,1003,80097,Online,Transfer,0
18591,612,706,23597,Online,Deposit,0
18592,1663,849,25433,POS,Transfer,0
18593,1247,419,92463,ATM,Payment,0
18594,1889,70,64228,POS,Transfer,0
18595,2484,908,39199,POS,Deposit,0
18596,639,342,10892,POS,Payment,0
18597,1720,980,61071,ATM,Payment,0
18598,2909,87,92160,ATM,Withdrawal,0
18599,1241,436,49822,ATM,Transfer,0
18600,2639,812,71501,Online,Deposit,0
18601,250,1082,85214,ATM,Withdrawal,0
18602,907,359,30846,ATM,Deposit,0
18603,1962,996,30113,POS,Withdrawal,0
18604,1692,737,26891,Online,Deposit,0
18605,1460,424,61189,ATM,Payment,0
18606,617,603,39973,Online,Deposit,0
18607,1559,135,40121,Online,Deposit,0
18608,875,841,23735,POS,Deposit,0
18609,407,759,28314,POS,Transfer,1
18610,1727,673,14902,ATM,Withdrawal,0
18611,2928,5,52657,Online,Deposit,0
18612,2772,982,80324,POS,Payment,1
18613,2744,260,98195,POS,Transfer,0
18614,294,636,713,Online,Transfer,0
18615,547,438,42822,POS,Deposit,0
18616,1766,516,33978,Online,Transfer,0
18617,407,63,6656,ATM,Transfer,0
18618,2046,244,6229,POS,Transfer,1
18619,2048,594,35778,Online,Payment,0
18620,1065,299,10860,ATM,Payment,0
18621,1051,49,40049,Online,Deposit,0
18622,2474,321,25872,POS,Transfer,0
18623,1390,419,61411,POS,Transfer,0
18624,1958,1022,98939,Online,Transfer,0
18625,1556,992,81608,POS,Withdrawal,0
18626,2322,1056,22326,POS,Withdrawal,0
18627,2169,10,92910,ATM,Payment,0
18628,2648,60,5808,POS,Transfer,0
18629,2472,186,47765,ATM,Payment,1
18630,898,1063,11686,Online,Transfer,0
18631,1646,704,20217,ATM,Transfer,0
18632,1373,849,94673,Online,Payment,0
18633,827,975,94525,POS,Deposit,0
18634,2427,280,42737,POS,Withdrawal,0
18635,631,134,69713,POS,Withdrawal,0
18636,2110,832,31595,ATM,Deposit,0
18637,811,35,37493,POS,Deposit,0
18638,2820,71,80636,POS,Withdrawal,0
18639,2758,52,70900,Online,Payment,0
18640,2815,942,96185,Online,Deposit,0
18641,2199,305,79198,ATM,Withdrawal,0
18642,2421,768,75269,POS,Transfer,0
18643,555,103,32618,POS,Withdrawal,0
18644,2077,176,2165,Online,Payment,0
18645,1763,1005,20252,POS,Payment,0
18646,2841,400,62710,Online,Deposit,0
18647,1416,933,17259,POS,Payment,0
18648,1499,690,12374,ATM,Withdrawal,0
18649,2372,834,93493,ATM,Deposit,0
18650,278,342,67183,ATM,Withdrawal,0
18651,581,353,82112,Online,Payment,0
18652,866,765,12396,ATM,Payment,0
18653,141,654,99700,ATM,Deposit,0
18654,2324,1064,6180,Online,Transfer,0
18655,2625,940,29792,POS,Transfer,0
18656,2289,830,43199,POS,Deposit,0
18657,1347,174,29071,POS,Payment,0
18658,294,817,94598,POS,Transfer,0
18659,2837,1075,59385,POS,Payment,0
18660,2759,176,19062,ATM,Deposit,0
18661,541,144,34716,Online,Transfer,0
18662,43,903,27113,ATM,Deposit,0
18663,1297,24,46545,ATM,Payment,1
18664,2265,589,72599,POS,Deposit,0
18665,1347,738,25941,Online,Payment,0
18666,1355,40,189,ATM,Deposit,0
18667,2623,2,40725,POS,Payment,0
18668,1319,946,86742,ATM,Payment,0
18669,1301,162,91623,ATM,Transfer,0
18670,2475,913,71191,ATM,Payment,1
18671,1535,409,60605,POS,Payment,0
18672,1793,934,12078,POS,Transfer,0
18673,1757,103,89003,POS,Withdrawal,0
18674,2037,897,48202,ATM,Payment,0
18675,2984,56,34936,POS,Deposit,0
18676,2621,55,23906,Online,Transfer,0
18677,1021,842,65470,POS,Transfer,0
18678,2221,109,34065,ATM,Withdrawal,0
18679,1169,895,76216,POS,Withdrawal,0
18680,2888,810,22431,Online,Payment,0
18681,356,618,13439,ATM,Withdrawal,0
18682,436,418,68229,Online,Withdrawal,0
18683,2369,203,29738,ATM,Payment,0
18684,1379,294,38884,Online,Withdrawal,0
18685,289,379,34537,Online,Withdrawal,0
18686,104,875,27273,ATM,Payment,0
18687,2342,611,65875,ATM,Transfer,0
18688,2875,51,1722,ATM,Transfer,1
18689,239,428,32080,Online,Transfer,0
18690,1006,847,64736,POS,Transfer,0
18691,2037,562,818,POS,Payment,0
18692,1553,1054,80695,Online,Deposit,0
18693,761,896,29322,Online,Payment,0
18694,1599,763,21449,Online,Deposit,0
18695,29,40,41179,ATM,Transfer,0
18696,176,551,81692,POS,Transfer,0
18697,1890,303,77461,Online,Payment,0
18698,1796,509,56877,Online,Deposit,0
18699,2996,472,37554,Online,Payment,0
18700,2780,316,80433,ATM,Transfer,0
18701,2026,44,62815,ATM,Payment,0
18702,2263,186,53810,Online,Withdrawal,0
18703,211,604,5345,Online,Deposit,1
18704,2430,941,55846,Online,Payment,0
18705,1448,770,77480,ATM,Withdrawal,0
18706,202,253,96968,Online,Payment,0
18707,2003,526,76172,ATM,Payment,0
18708,2299,653,87718,POS,Payment,0
18709,1005,381,53113,Online,Withdrawal,0
18710,759,782,44884,Online,Deposit,0
18711,595,11,70786,POS,Withdrawal,0
18712,1490,997,7505,ATM,Transfer,0
18713,319,622,66342,ATM,Deposit,0
18714,1184,409,81638,ATM,Transfer,0
18715,1610,429,8853,ATM,Transfer,0
18716,1123,532,78848,POS,Transfer,0
18717,1764,776,38885,POS,Withdrawal,0
18718,2635,522,21304,POS,Withdrawal,0
18719,1494,939,2443,ATM,Payment,0
18720,2269,404,44339,POS,Payment,0
18721,24,152,78044,Online,Payment,0
18722,2385,697,92816,POS,Transfer,0
18723,1847,970,48139,Online,Transfer,0
18724,960,475,93909,POS,Transfer,1
18725,1617,24,18357,ATM,Withdrawal,1
18726,1654,447,25400,ATM,Withdrawal,0
18727,2903,243,11343,ATM,Deposit,0
18728,679,287,37175,POS,Payment,0
18729,122,57,83213,Online,Withdrawal,0
18730,1316,1002,67194,POS,Withdrawal,0
18731,1666,438,80358,Online,Transfer,0
18732,2669,570,33519,Online,Withdrawal,0
18733,1217,486,15668,POS,Deposit,0
18734,908,256,84981,Online,Transfer,0
18735,1267,133,57976,Online,Deposit,0
18736,1148,17,72813,POS,Withdrawal,0
18737,599,536,21379,POS,Payment,0
18738,2259,276,89857,ATM,Transfer,0
18739,2333,784,49294,ATM,Transfer,0
18740,124,292,65648,Online,Deposit,0
18741,1439,475,53262,ATM,Withdrawal,1
18742,1098,1065,90257,POS,Withdrawal,1
18743,625,184,63788,POS,Withdrawal,0
18744,1500,868,75766,ATM,Transfer,0
18745,1764,172,65691,POS,Withdrawal,0
18746,628,257,53308,POS,Payment,0
18747,2069,442,84327,POS,Payment,0
18748,647,543,32317,POS,Payment,0
18749,2362,336,99082,POS,Transfer,0
18750,845,1031,51055,Online,Deposit,0
18751,930,342,32834,ATM,Transfer,0
18752,2134,864,49599,ATM,Payment,1
18753,1544,926,26243,Online,Withdrawal,0
18754,1924,686,43402,POS,Transfer,0
18755,2561,1000,11532,POS,Transfer,0
18756,728,207,43364,POS,Transfer,1
18757,857,445,34374,POS,Transfer,0
18758,1471,538,81777,POS,Transfer,0
18759,1833,1079,43656,ATM,Withdrawal,0
18760,1393,611,53046,Online,Payment,0
18761,2329,466,65092,Online,Deposit,0
18762,1235,996,95712,Online,Payment,0
18763,2278,222,84997,ATM,Deposit,0
18764,301,458,53940,Online,Transfer,0
18765,881,113,8572,POS,Withdrawal,0
18766,2300,196,88589,ATM,Deposit,0
18767,2732,646,28111,Online,Transfer,0
18768,171,606,1065,ATM,Payment,0
18769,2580,644,25125,ATM,Deposit,0
18770,2897,354,82525,POS,Payment,0
18771,2354,1038,62465,ATM,Transfer,0
18772,2448,594,45038,Online,Withdrawal,0
18773,1557,453,61648,ATM,Deposit,0
18774,1433,911,19246,ATM,Deposit,1
18775,95,217,95413,Online,Transfer,0
18776,2814,1046,78605,ATM,Payment,0
18777,1007,600,10189,ATM,Deposit,0
18778,2805,528,6577,Online,Withdrawal,0
18779,2338,1076,75005,Online,Payment,0
18780,51,832,97013,ATM,Deposit,0
18781,2679,731,44929,Online,Payment,0
18782,2453,655,9985,Online,Deposit,0
18783,1095,193,61225,Online,Transfer,0
18784,1865,867,87891,Online,Transfer,0
18785,1303,529,26143,POS,Deposit,0
18786,221,1014,93387,POS,Withdrawal,0
18787,1284,654,36152,Online,Transfer,0
18788,2013,458,89193,Online,Deposit,0
18789,2991,783,93004,POS,Payment,0
18790,564,209,43681,ATM,Transfer,0
18791,489,676,27690,POS,Deposit,0
18792,984,153,78607,POS,Deposit,0
18793,2283,737,20230,POS,Payment,0
18794,2617,669,80443,ATM,Withdrawal,0
18795,2397,788,27636,POS,Payment,1
18796,2472,564,62691,POS,Deposit,0
18797,491,559,53746,POS,Payment,0
18798,2412,431,30222,ATM,Transfer,0
18799,2915,232,16118,POS,Payment,0
18800,2509,544,69581,Online,Transfer,0
18801,953,841,39536,Online,Transfer,0
18802,1152,1026,25709,ATM,Payment,0
18803,1326,985,93940,Online,Transfer,0
18804,2640,133,83222,POS,Transfer,0
18805,2978,267,11791,Online,Transfer,0
18806,2514,619,8684,Online,Transfer,1
18807,2633,461,10212,POS,Withdrawal,0
18808,169,639,62259,Online,Transfer,0
18809,2445,517,44749,ATM,Payment,0
18810,870,281,78316,ATM,Withdrawal,0
18811,1467,700,34541,ATM,Deposit,0
18812,1309,380,96999,Online,Payment,0
18813,1587,805,72574,ATM,Deposit,0
18814,2101,909,87100,ATM,Transfer,0
18815,2818,932,19520,ATM,Payment,0
18816,1522,1056,63653,POS,Deposit,0
18817,2128,744,51575,POS,Payment,0
18818,523,835,37694,Online,Payment,0
18819,2911,100,90806,ATM,Transfer,0
18820,2815,743,51045,ATM,Transfer,0
18821,669,34,28612,Online,Deposit,0
18822,2135,425,59711,POS,Payment,0
18823,1748,984,78287,ATM,Deposit,0
18824,2504,604,21772,POS,Deposit,0
18825,2037,128,49099,ATM,Transfer,0
18826,2306,1094,44086,Online,Deposit,0
18827,930,874,72668,POS,Transfer,0
18828,1916,296,13252,ATM,Transfer,0
18829,1225,214,25618,ATM,Payment,0
18830,1943,779,69066,POS,Payment,0
18831,279,6,88315,POS,Transfer,0
18832,1744,607,98036,POS,Withdrawal,1
18833,859,778,50148,Online,Deposit,0
18834,875,925,25721,Online,Payment,0
18835,2261,1007,22916,POS,Deposit,0
18836,2185,159,38142,Online,Payment,0
18837,301,492,44622,ATM,Deposit,0
18838,1123,856,74712,ATM,Payment,0
18839,1178,809,31064,Online,Withdrawal,0
18840,731,591,57797,POS,Withdrawal,0
18841,1131,446,2915,POS,Payment,0
18842,2451,239,96653,POS,Transfer,0
18843,141,880,4126,POS,Deposit,0
18844,1297,598,13742,ATM,Transfer,0
18845,478,877,38238,ATM,Payment,1
18846,445,611,80067,Online,Transfer,0
18847,2055,1023,37133,ATM,Transfer,0
18848,22,830,33372,Online,Transfer,0
18849,1137,975,10070,POS,Transfer,0
18850,2804,473,13039,Online,Payment,0
18851,697,601,36034,POS,Withdrawal,0
18852,1703,385,98067,Online,Transfer,0
18853,2396,659,66193,Online,Deposit,0
18854,838,438,99527,ATM,Payment,0
18855,2035,1059,21453,ATM,Transfer,0
18856,1166,270,39780,Online,Transfer,0
18857,136,429,54923,ATM,Deposit,0
18858,2968,104,76095,Online,Payment,0
18859,766,654,9115,Online,Payment,0
18860,135,836,81847,POS,Withdrawal,0
18861,2095,591,44888,POS,Transfer,0
18862,457,134,90676,POS,Payment,0
18863,2170,1016,95693,Online,Withdrawal,0
18864,1644,305,65348,POS,Transfer,0
18865,34,112,7260,ATM,Deposit,0
18866,1303,795,18117,ATM,Deposit,0
18867,47,1081,76044,POS,Withdrawal,0
18868,1449,938,45413,Online,Transfer,0
18869,2176,54,52955,POS,Withdrawal,0
18870,2962,703,25747,POS,Transfer,0
18871,175,32,3968,POS,Deposit,0
18872,2380,367,55104,Online,Payment,0
18873,2838,804,11530,Online,Payment,0
18874,2922,803,32178,POS,Deposit,0
18875,544,460,95101,POS,Payment,0
18876,1433,950,98898,POS,Transfer,0
18877,135,739,22577,Online,Payment,0
18878,996,582,53835,Online,Payment,0
18879,414,516,144,Online,Transfer,0
18880,2420,1065,84972,ATM,Deposit,0
18881,1729,421,72045,POS,Deposit,0
18882,752,671,38878,Online,Withdrawal,0
18883,2815,362,10826,ATM,Deposit,0
18884,1258,192,60888,ATM,Payment,0
18885,2872,700,65843,POS,Payment,0
18886,1000,678,99251,ATM,Deposit,0
18887,2457,669,68251,POS,Payment,0
18888,1562,726,54715,ATM,Payment,0
18889,2034,651,4789,ATM,Deposit,0
18890,771,740,57733,POS,Transfer,0
18891,2405,322,10753,ATM,Deposit,0
18892,1667,484,98388,ATM,Transfer,0
18893,1313,724,74752,POS,Transfer,0
18894,2643,506,96722,ATM,Deposit,0
18895,833,653,93629,ATM,Withdrawal,0
18896,1720,465,66072,ATM,Deposit,0
18897,295,72,12336,Online,Deposit,0
18898,2767,728,96569,ATM,Withdrawal,0
18899,2745,863,13045,ATM,Withdrawal,0
18900,1519,39,25688,Online,Payment,1
18901,1462,13,48670,Online,Payment,0
18902,1686,680,36693,POS,Withdrawal,0
18903,2838,879,73760,Online,Withdrawal,0
18904,1584,338,16327,POS,Payment,0
18905,681,328,25681,Online,Transfer,0
18906,2332,436,27159,POS,Payment,0
18907,528,314,90869,Online,Deposit,0
18908,1080,182,2409,ATM,Withdrawal,0
18909,2211,612,80962,ATM,Transfer,0
18910,654,640,61115,POS,Payment,0
18911,2108,167,43906,POS,Payment,0
18912,2317,882,22608,POS,Payment,0
18913,148,202,12582,POS,Deposit,0
18914,2002,626,43309,ATM,Transfer,0
18915,2080,446,65888,ATM,Deposit,0
18916,352,1009,4052,POS,Deposit,0
18917,240,977,3812,ATM,Transfer,0
18918,2101,159,38507,Online,Payment,0
18919,470,224,10718,POS,Transfer,0
18920,1065,27,88289,POS,Deposit,0
18921,886,320,28925,Online,Withdrawal,0
18922,1846,746,43468,POS,Payment,0
18923,1805,112,19595,Online,Deposit,1
18924,653,454,56158,POS,Payment,1
18925,1574,590,30418,ATM,Transfer,0
18926,2311,497,75775,POS,Deposit,0
18927,414,443,72613,ATM,Withdrawal,0
18928,1086,110,23874,ATM,Payment,0
18929,1122,569,89974,Online,Withdrawal,0
